EmployeeID,FirstName,LastName,FullName,DateOfJoining,DateOfBirth,Age,WorkLocation,DateOfLeaving,Salary,ManagerID,Department,ReasonForLeaving,Gender,JobRole,PerformanceRating
E003348,Hunter,Warner,Hunter Warner,11/5/2024,24/09/1970,54,East Sherri,23/02/2025,170682,M0021,Finance,Resigned,Male,Consultant,4
E004380,Kimberly,Bass,Kimberly Bass,16/10/2024,7/7/1968,56,Baileybury,9/1/2025,169000,M0064,Marketing,Health Issues,Male,Consultant,4
E003350,Karen,Wright,Karen Wright,21/05/2021,11/11/1971,53,Molinastad,25/10/2021,138675,M0061,Operations,Retired,Other,Analyst,2
E003351,Robert,Ryan,Robert Ryan,9/1/2023,5/11/1968,56,Lake Sydneyberg,4/5/2023,30496,M0056,Finance,Resigned,Other,Engineer,2
E003352,Theodore,Obrien,Theodore Obrien,27/10/2021,15/09/1988,36,New Pamela,25/04/2024,93683,M0026,Operations,Terminated,Female,Engineer,5
E003353,Robert,Chandler,Robert Chandler,17/08/2023,29/12/1967,57,Millerton,5/12/2023,190193,M0105,Sales,Resigned,Other,Executive,3
E003354,Gary,Schwartz,Gary Schwartz,4/3/2023,24/02/1976,48,Stephaniemouth,15/09/2024,79268,,Finance,Better Opportunity,Other,Manager,3
E003355,Daniel,Guerrero,Daniel Guerrero,25/04/2021,12/12/1971,53,South Kevinhaven,20/09/2021,158411,M0084,,Relocation,Female,Analyst,5
E003356,Elizabeth,Frye,Elizabeth Frye,4/9/2024,7/9/1982,42,South Marvin,13/12/2024,51913,,Marketing,Health Issues,Male,Engineer,1
E003357,Allison,Aguirre,Allison Aguirre,21/03/2022,13/03/1971,53,Rossmouth,17/11/2025,128035,M0022,Finance,Resigned,Other,Executive,4
E003358,Kaitlyn,Willis,Kaitlyn Willis,29/03/2024,12/4/1983,41,West Brittanyberg,22/09/2025,174893,M0019,Operations,Relocation,Other,Analyst,3
E003359,Mary,Kelly,Mary Kelly,17/04/2023,21/03/1986,38,East Angelaport,6/11/2024,153000,M0073,Operations,Retired,Female,Executive,3
E003360,Anna,Reyes,Anna Reyes,11/5/2024,18/05/1985,39,North Williamport,8/1/2025,169237,M0066,Engineering,Better Opportunity,Male,Executive,3
E003361,Ashley,David,Ashley David,25/06/2022,5/3/1973,51,North Emilyville,23/02/2025,102744,M0083,marketing,Retired,Male,Executive,5
E003362,Jared,Stout,Jared Stout,26/08/2023,17/11/2000,24,Jamesville,9/12/2023,167647,M0075,Finance,Better Opportunity,Other,Analyst,1
E003363,Erica,Robinson,Erica Robinson,7/5/2022,19/08/1979,45,Orozcoview,7/5/2023,95917,M0055,IT,Retired,Female,Executive,3
E003364,Kim,Murphy,Kim Murphy,15/04/2021,14/02/1979,45,Tiffanyview,29/06/2022,73784,,HR,Resigned,Female,Analyst,5
E003365,Tom,Huynh,Tom Huynh,9/9/2021,19/01/1971,53,Perkinsfort,1/3/2023,81200,M0074,Finance,Resigned,Female,Executive,5
E003366,Joseph,Phillips,Joseph Phillips,20/03/2023,19/12/1979,45,South Jessicashire,4/2/2025,95362,M0090,Operations,Better Opportunity,Male,Executive,2
E003367,Ashley,Chapman,Ashley Chapman,28/09/2022,14/09/1990,34,Davistown,10/9/2025,152223,M0074,Sales,Retired,Other,Executive,3
E003368,Nancy,Murphy,Nancy Murphy,24/08/2021,3/9/1983,41,Darrenfort,25/11/2025,,M0092,IT,Relocation,Female,Executive,3
E003369,Caitlin,Reilly,Caitlin Reilly,14/01/2021,15/01/1970,55,East Charlesview,18/01/2025,169469,,It,Health Issues,Male,Engineer,1
E003370,Nicholas,Burke,Nicholas Burke,10/2/2021,3/12/1997,27,Adrianchester,3/6/2024,152330,M0098,Engineering,Better Opportunity,Female,Engineer,5
E003371,Alex,Watson,Alex Watson,4/8/2022,13/04/1985,39,West Thomas,25/02/2024,67812,M0093,Sales,Terminated,Female,Manager,5
E003372,Anita,Mayer,Anita Mayer,10/4/2022,23/02/1992,32,Robertsonberg,10/8/2022,86423,M0026,,Resigned,Male,Engineer,2
E003373,Mason,Velasquez,Mason Velasquez,1/5/2024,1/7/1975,49,Port Chelsea,23/09/2025,110971,M0011,Finance,Resigned,Other,Manager,1
E003374,Patrick,Curtis,Patrick Curtis,12/12/2024,20/02/2004,20,Adamville,15/02/2025,59702,M0104,Operations,Relocation,Female,Manager,5
E003375,Frederick,Richards,Frederick Richards,2/1/2022,27/03/1987,,Ronaldtown,2/9/2024,105467,M0020,Finance,Resigned,Male,Analyst,5
E002368,Kaylee,Horn,Kaylee Horn,4/10/2022,26/07/1979,45,Lake Brucestad,4/1/2025,79207,M0094,Engineering,Better Opportunity,Male,Executive,4
E003377,Patty,Elliott,Patty Elliott,16/04/2024,5/1/1996,29,South Corey,22/05/2025,44223,M0006,Finance,Health Issues,Male,Analyst,3
E003378,Ruben,Hicks,Ruben Hicks,30/07/2021,20/11/1972,52,West Denisemouth,10/5/2024,81093,M0040,Operations,Terminated,Female,Engineer,1
E003379,Alan,Allen,Alan Allen,3/3/2022,4/6/2003,21,Allenfort,26/11/2025,,M0031,HR,Resigned,Male,Engineer,2
E003380,Brian,Ross,Brian Ross,8/1/2023,19/11/1972,52,Coopermouth,24/01/2024,74888,M0018,Sales,Relocation,Other,Manager,4
E003381,Kristin,Turner,Kristin Turner,4/3/2024,19/01/1981,43,Bakerborough,24/07/2024,180000,M0113,HR,Health Issues,Female,Engineer,5
E003382,William,Garcia,William Garcia,25/05/2024,17/03/1998,26,Wilkinsonchester,21/09/2024,117691,M0062,Marketing,Relocation,Other,Engineer,4
E003383,Julie,Howard,Julie Howard,14/05/2023,7/8/1969,55,Theresaborough,29/08/2023,97958,M0067,Finance,Terminated,Female,Executive,3
E003384,Angela,Santos,Angela Santos,8/12/2022,30/07/1998,26,Matthewborough,2/8/2024,137000,M0081,Engineering,Better Opportunity,Female,Analyst,2
E003385,Brandi,Williams,Brandi Williams,24/05/2022,16/02/1996,28,North Christopher,29/07/2022,180200,M0024,Sales,Health Issues,Female,Executive,4
E003386,Kathleen,West,Kathleen West,2/4/2022,11/5/1989,35,East Shelbyton,21/02/2025,90432,M0040,Operations,Better Opportunity,Female,Engineer,4
E003387,Clinton,Werner,Clinton Werner,5/9/2022,25/02/2000,24,South Michael,8/11/2022,179818,M0117,IT,Relocation,Female,Manager,3
E003388,Charles,Melton,Charles Melton,21/04/2023,22/06/1965,59,Wilsonburgh,10/11/2025,128792,M0055,IT,Retired,Male,Manager,3
E003389,Andrea,Becker,Andrea Becker,20/04/2022,29/10/1985,39,Rhodesland,16/09/2025,42331,M0066,HR,Better Opportunity,Other,Manager,5
E003390,Anthony,Santiago,Anthony Santiago,28/11/2021,12/4/1998,26,Johnfort,27/06/2023,144253,M0110,HR,Retired,Male,Analyst,3
E003391,Jill,Dean,Jill Dean,8/9/2024,6/2/1984,40,Fieldschester,13/06/2025,112813,M0011,Marketing,Health Issues,Male,Manager,2
E003392,Grace,Patel,Grace Patel,17/05/2024,28/12/1977,47,Angelachester,17/02/2025,198398,M0028,Operations,Resigned,Female,Analyst,2
E003393,Christine,Johnson,Christine Johnson,5/1/2021,5/8/1986,38,Thomasport,1/1/2024,61020,M0061,Marketing,Resigned,Male,Engineer,1
E003394,Carrie,Powers,Carrie Powers,15/10/2024,29/10/1975,49,South Jose,29/11/2024,148282,M0099,Finance,Relocation,Other,Engineer,5
E001073,Paige,Delacruz,Paige Delacruz,5/1/2021,30/04/2000,24,Anthonyport,2/12/2024,47738,M0118,IT,Health Issues,Female,Analyst,5
E003396,Austin,Johnson,Austin Johnson,14/11/2021,27/04/1978,46,North Debrastad,14/06/2025,103832,M0036,IT,Terminated,Male,Analyst,3
E003397,Angela,Hughes,Angela Hughes,8/2/2022,12/9/2002,22,Diazmouth,21/12/2023,72180,M0086,Marketing,Retired,Other,Engineer,2
E003398,Laura,Jones,Laura Jones,10/9/2023,24/03/1966,58,North Ronaldberg,24/11/2025,126112,M0082,Operations,Better Opportunity,Other,Engineer,5
E003399,Jacob,Vazquez,Jacob Vazquez,31/08/2022,20/02/1982,42,Port Ashley,20/09/2022,60245,M0035,Sales,Retired,Other,Executive,1
E003400,Brianna,Reeves,Brianna Reeves,26/02/2024,30/10/1993,31,Russellton,25/09/2024,120564,M0085,Marketing,Health Issues,Other,Consultant,2
E003401,Michelle,Baker,Michelle Baker,7/2/2024,6/5/1974,50,New Amy,12/6/2025,113596,M0003,Operations,Terminated,Male,Analyst,2
E003402,Susan,Mitchell,Susan Mitchell,20/10/2021,1/8/1969,55,Jeffreybury,20/08/2024,91659,M0105,Engineering,Resigned,Male,Analyst,1
E003403,Stephen,Blankenship,Stephen Blankenship,9/6/2023,9/11/1972,52,Port Christopher,26/11/2023,150109,,IT,Resigned,Female,Analyst,2
E003404,Brandon,Davis,Brandon Davis,28/11/2021,7/3/1979,45,South David,20/01/2022,85340,M0119,HR,Terminated,Other,Consultant,1
E003405,Emily,Turner,Emily Turner,28/04/2021,15/12/1969,55,Port Mandy,11/8/2024,,M0004,Marketing,Better Opportunity,Male,Manager,3
E003406,Cynthia,Haas,Cynthia Haas,20/01/2021,28/05/1996,,Lake Deborahfurt,1/11/2024,114407,M0019,Operations,Health Issues,Female,Analyst,4
E003407,Barbara,Sloan,Barbara Sloan,17/03/2023,20/08/1977,47,Port Melanie,20/02/2025,38424,M0013,Sales,Health Issues,Other,Executive,3
E003408,Edward,Reyes,Edward Reyes,24/04/2023,4/12/1998,26,Lake Michael,9/5/2023,108500,M0108,OPERATIONS,Resigned,Other,Analyst,3
E003409,Erin,Barnes,Erin Barnes,30/09/2024,17/08/1982,42,North Billyburgh,26/10/2025,152870,M0029,IT,Resigned,Other,Executive,2
E003410,Sandra,Nelson,Sandra Nelson,16/10/2024,29/10/1976,48,Juliemouth,10/2/2025,103061,M0116,Engineering,Relocation,Other,Analyst,1
E003411,Sarah,Duffy,Sarah Duffy,14/01/2023,11/9/1976,48,New John,3/12/2023,92403,M0033,Operations,Resigned,Female,Engineer,1
E003412,Michael,Valdez,Michael Valdez,24/08/2021,15/10/1982,42,East Patricia,24/08/2022,59969,M0036,IT,Better Opportunity,Female,Executive,2
E003413,Todd,King,Todd King,14/09/2022,2/2/1982,42,Roberthaven,21/06/2025,175901,M0063,Finance,Terminated,Other,Engineer,4
E003414,Melissa,Carlson,Melissa Carlson,5/7/2024,9/12/1973,51,Port Joshua,14/09/2025,88000,M0004,Operations,Better Opportunity,Other,Consultant,4
E003415,James,Garcia,James Garcia,25/07/2021,11/5/1979,,West Aliciachester,24/03/2024,184268,M0084,marketing,Relocation,Other,Analyst,5
E003416,Paige,Burch,Paige Burch,20/11/2022,1/4/1990,34,Christinaville,9/4/2024,61621,M0056,IT,Relocation,Female,Engineer,1
E003417,Michael,Flores,Michael Flores,6/8/2023,14/04/1969,55,Carolview,23/04/2024,131180,M0103,IT,Resigned,Female,Engineer,3
E003418,Kristen,Osborn,Kristen Osborn,11/10/2024,11/6/1988,36,Port Michelle,18/05/2025,154483,M0076,,Relocation,Female,Engineer,5
E003419,Mark,Long,Mark Long,23/04/2021,23/04/2000,24,Maryland,10/10/2022,99621,M0010,Finance,Resigned,Female,Engineer,4
E003420,Priscilla,Adams,Priscilla Adams,24/04/2023,21/09/1970,54,Lake Mary,5/3/2025,37828,M0037,Operations,Retired,Other,Manager,1
E003421,Alexis,Reed,Alexis Reed,20/10/2024,6/2/1974,50,Alexisbury,19/02/2025,154071,M0024,Marketing,Resigned,Female,Consultant,5
E003422,Sean,Grimes,Sean Grimes,17/09/2023,20/10/2000,24,South Debrastad,18/02/2024,182495,M0007,Operations,Resigned,Other,Analyst,4
E003423,Amanda,Smith,Amanda Smith,17/03/2023,4/8/1993,31,South Valeriemouth,15/07/2025,112244,M0106,Sales,Health Issues,Male,Analyst,5
E003424,Bonnie,Serrano,Bonnie Serrano,12/5/2023,16/07/1989,35,West Karen,6/2/2024,168640,M0029,Operations,Relocation,Female,Analyst,1
E003425,Trevor,Kelly,Trevor Kelly,17/03/2024,14/03/2004,,Andersonland,1/7/2025,62257,M0065,OPERATIONS,Health Issues,Female,Manager,5
E003426,Patty,Dickerson,Patty Dickerson,20/03/2021,19/04/2002,22,Johnview,28/03/2023,149449,M0003,Operations,Better Opportunity,Other,Engineer,2
E003427,Pam,Thomas,Pam Thomas,15/11/2022,21/07/1994,30,Aaronbury,14/11/2023,134034,M0049,Marketing,Relocation,Male,Analyst,2
E003428,Beth,Murphy,Beth Murphy,11/5/2024,31/03/1968,56,Morrisonbury,1/8/2025,179962,M0077,IT,Better Opportunity,Male,Analyst,2
E004380,Robert,Carr,Robert Carr,10/6/2021,31/05/1967,57,North John,5/3/2025,128042,M0001,FINANCE,Relocation,Male,Manager,1
E003430,Julia,Knapp,Julia Knapp,11/5/2021,30/04/2002,22,Matthewfurt,31/07/2023,135258,M0065,Engineering,Better Opportunity,Other,Engineer,3
E003431,Edward,May,Edward May,1/7/2023,2/9/1982,42,New Gabrielaton,26/05/2025,120674,M0108,Operations,Retired,Female,Manager,1
E003432,Brittany,Fischer,Brittany Fischer,21/09/2024,3/8/2001,23,North Robert,26/11/2024,75400,M0110,IT,Health Issues,Female,Executive,1
E003433,Joseph,Lucas,Joseph Lucas,26/03/2021,23/11/1982,42,Port Melissabury,11/5/2021,111351,,Operations,Relocation,Other,Engineer,3
E003434,David,White,David White,23/11/2021,10/3/1997,27,Lake Latoya,30/12/2023,33203,M0057,HR,Relocation,Female,Executive,3
E003435,Dustin,Ward,Dustin Ward,17/08/2024,25/10/1997,27,Lake Randychester,20/04/2025,116137,M0020,IT,Terminated,Male,Analyst,2
E003436,Rebecca,Martin,Rebecca Martin,11/7/2023,15/07/1975,49,Arielberg,16/07/2024,182191,,Engineering,Retired,Male,Manager,4
E003437,Teresa,Fry,Teresa Fry,29/12/2021,3/4/1994,30,Margaretberg,28/07/2024,117841,M0020,Marketing,Health Issues,Male,Analyst,1
E003438,Joseph,Massey,Joseph Massey,26/06/2021,15/01/1968,57,Matthewshire,22/12/2024,35654,M0013,,Terminated,Male,Consultant,3
E001182,Tina,Perry,Tina Perry,6/12/2023,27/10/1989,35,Lake Amyville,10/8/2025,,M0047,Operations,Resigned,Male,Manager,1
E003440,James,Kelly,James Kelly,9/8/2022,14/01/1999,25,East Deborahport,1/6/2023,196357,M0034,Sales,Relocation,Male,Analyst,1
E003441,Alan,Gonzales,Alan Gonzales,10/5/2024,6/11/1973,51,Wintersburgh,6/7/2024,,M0110,HR,Terminated,Male,Executive,5
E003442,Traci,Chen,Traci Chen,28/07/2023,16/07/1985,39,New Nicholasstad,17/10/2025,113174,M0028,Operations,Resigned,Other,Consultant,1
E003443,Joshua,Johnson,Joshua Johnson,2/7/2022,16/05/2003,21,Sheppardmouth,28/05/2025,87732,M0032,Sales,Terminated,Female,Executive,1
E003444,Bryan,Simmons,Bryan Simmons,22/06/2024,7/8/1997,27,West Jasminefort,2/1/2025,158617,,Finance,Relocation,Female,Manager,4
E003445,Michael,Miller,Michael Miller,11/10/2023,6/9/1979,45,Trevorland,8/5/2024,116044,M0041,Sales,Retired,Other,Consultant,5
E003446,Stacey,Chavez,Stacey Chavez,7/2/2023,20/02/1998,26,Adamside,21/02/2023,100515,M0053,Sales,Better Opportunity,Male,Engineer,1
E003447,Jacob,Clark,Jacob Clark,5/6/2024,11/8/1974,50,Jeffreyton,18/05/2025,198542,M0013,Marketing,Resigned,Female,Engineer,3
E003448,Frank,Romero,Frank Romero,15/04/2024,23/03/2004,20,Jamesport,27/05/2024,102811,M0104,IT,Health Issues,Female,Consultant,1
E003449,Cynthia,Baker,Cynthia Baker,6/12/2021,9/3/1968,56,Port Janetchester,6/10/2023,,M0029,Operations,Better Opportunity,Male,Consultant,1
E003450,Eric,Thomas,Eric Thomas,13/09/2022,31/08/1992,32,North Erica,15/11/2022,189869,M0106,Marketing,Resigned,Other,Consultant,1
E003451,John,Mendoza,John Mendoza,19/09/2022,8/8/1969,55,Lisaborough,6/2/2023,68704,M0097,HR,Health Issues,Other,Executive,1
E003452,Brian,Holloway,Brian Holloway,9/5/2022,11/10/1980,44,Normanland,21/07/2023,77220,M0031,It,Retired,Female,Engineer,4
E003453,Brad,Kemp,Brad Kemp,31/03/2024,26/01/1975,49,North Clinton,15/08/2025,190380,M0014,IT,Terminated,Male,Consultant,4
E003454,Karla,Long,Karla Long,18/08/2024,28/06/1991,33,Veronicaville,8/2/2025,183786,M0119,Marketing,Retired,Other,Executive,4
E003455,Teresa,Carroll,Teresa Carroll,12/3/2024,9/6/1990,34,Henryside,21/01/2025,146530,M0076,Sales,Relocation,Male,Analyst,3
E003456,Juan,Barnes,Juan Barnes,30/05/2021,11/9/1995,29,Thomaschester,1/12/2022,106653,M0017,engineering,Relocation,Other,Executive,3
E003457,Douglas,Griffin,Douglas Griffin,22/03/2022,24/03/1976,48,Matthewberg,21/06/2023,144208,M0105,Sales,Resigned,Other,Manager,3
E003458,Brittany,Anderson,Brittany Anderson,1/2/2022,10/8/1983,41,Crystalside,16/02/2023,,M0034,Sales,Better Opportunity,Male,Engineer,3
E003459,William,Klein,William Klein,8/11/2024,26/12/2002,22,New Kelly,26/11/2025,141943,,Engineering,Relocation,Female,Consultant,5
E003460,Nicholas,Jefferson,Nicholas Jefferson,31/10/2023,30/08/2001,23,Lake Michaelport,27/11/2024,45023,M0085,Marketing,Relocation,Male,Manager,1
E003461,Alexander,Baker,Alexander Baker,10/2/2022,11/8/1975,49,Gilbertville,2/1/2023,46972,M0112,Operations,Retired,Other,Analyst,4
E003462,Amanda,Briggs,Amanda Briggs,13/12/2024,2/4/1974,50,Lake Melissaburgh,13/06/2025,91414,,Sales,Relocation,Other,Manager,4
E003463,Daniel,Guerrero,Daniel Guerrero,4/5/2023,7/12/1988,36,Lake Wendy,25/07/2024,85578,M0116,Marketing,Retired,Male,Engineer,5
E003464,Kelly,Butler,Kelly Butler,1/12/2022,7/1/1981,44,Lake Elizabeth,20/11/2025,83869,,Marketing,Terminated,Female,Executive,2
E003465,Robin,Thomas,Robin Thomas,24/12/2022,29/04/1970,54,South Erin,27/06/2023,190817,M0120,Finance,Relocation,Female,Consultant,2
E003466,William,Williams,William Williams,29/10/2021,23/08/1999,25,South Williamshire,13/09/2023,77079,M0048,Finance,Better Opportunity,Male,Manager,2
E003467,Amber,Berg,Amber Berg,22/02/2024,7/3/1971,53,South Susan,7/4/2024,166490,M0079,HR,Retired,Male,Manager,4
E003468,Susan,Smith,Susan Smith,28/10/2024,23/06/1997,,Flemingport,19/06/2025,115000,M0075,Marketing,Terminated,Male,Engineer,4
E003469,Joseph,Morgan,Joseph Morgan,11/2/2023,11/9/1978,46,North Molly,18/09/2023,161000,M0066,Finance,Relocation,Male,Executive,3
E003470,Emily,Lawrence,Emily Lawrence,14/06/2023,24/05/1967,57,West Martinville,11/10/2025,67994,M0101,HR,Relocation,Male,Analyst,3
E003471,Jason,Armstrong,Jason Armstrong,20/07/2023,19/03/1997,27,New Roberthaven,21/12/2023,80000,M0010,Operations,Relocation,Male,Consultant,3
E003472,Juan,Mcbride,Juan Mcbride,13/05/2024,26/02/1973,51,Parkermouth,8/12/2024,46702,M0114,Finance,Resigned,Male,Engineer,4
E003473,Marissa,Gonzalez,Marissa Gonzalez,17/04/2022,25/03/1972,52,Juliafort,12/1/2024,155240,M0009,Operations,Terminated,Other,Engineer,1
E003474,Caroline,Young,Caroline Young,7/7/2023,18/01/1974,50,Sheilaville,1/8/2025,30722,M0054,Marketing,Resigned,Male,Manager,5
E003475,Melissa,Ward,Melissa Ward,27/09/2022,19/04/1993,31,South Steven,4/2/2023,188166,M0095,Sales,Better Opportunity,Female,Consultant,1
E003476,Katherine,Anderson,Katherine Anderson,24/04/2022,10/2/1995,29,Turnerborough,9/11/2024,54897,M0099,Marketing,Better Opportunity,Male,Manager,5
E003477,Jeremiah,Hamilton,Jeremiah Hamilton,17/02/2022,5/4/1969,55,Rachelstad,6/1/2025,149362,M0059,Operations,Resigned,Female,Analyst,3
E003478,Julie,Lane,Julie Lane,30/11/2022,4/2/1977,,Wellsborough,1/9/2024,82663,M0093,Sales,Terminated,Male,Executive,3
E003479,Stanley,Deleon,Stanley Deleon,13/11/2023,2/2/1967,57,Alexanderside,22/09/2025,,M0118,Finance,Retired,Other,Executive,5
E003480,Grace,Wong,Grace Wong,25/02/2023,11/11/1969,55,East Amymouth,13/08/2023,133663,M0082,Operations,Health Issues,Male,Consultant,4
E003481,Mary,Hill,Mary Hill,1/12/2022,22/01/1984,40,North Wayne,12/11/2024,99220,M0105,Finance,Health Issues,Female,Analyst,4
E003482,Andre,Knight,Andre Knight,29/04/2024,8/9/1979,45,Lake Trevorfurt,22/10/2025,107336,M0054,IT,Health Issues,Other,Manager,5
E003483,Becky,Matthews,Becky Matthews,6/8/2024,15/01/1989,35,North Elizabeth,20/01/2025,122284,M0115,Operations,Health Issues,Other,Executive,5
E003484,Matthew,Sparks,Matthew Sparks,25/12/2024,12/12/1984,40,Christinahaven,18/01/2025,195000,M0117,IT,Retired,Female,Executive,1
E003485,Zachary,Holland,Zachary Holland,27/04/2023,18/01/2004,20,Port Brandi,30/06/2024,188357,M0042,Marketing,Better Opportunity,Male,Manager,5
E003486,Megan,Weaver,Megan Weaver,21/03/2022,30/05/1972,52,Lake Kayla,25/03/2024,89871,M0117,Engineering,Retired,Female,Analyst,5
E003487,Melissa,Bond,Melissa Bond,22/09/2024,26/11/2002,22,West Briana,16/10/2025,53578,M0030,Engineering,Retired,Male,Analyst,5
E003488,Ethan,Vasquez,Ethan Vasquez,6/11/2024,29/03/1977,47,Port Christina,21/11/2025,61000,M0077,Operations,Relocation,Female,Manager,1
E003489,Heather,Thomas,Heather Thomas,20/03/2023,7/7/1966,58,Lake Raymondshire,2/9/2023,35540,M0066,Sales,Better Opportunity,Female,Analyst,3
E003490,Laura,Mason,Laura Mason,10/6/2023,23/12/2000,,Chambersville,8/2/2025,97001,M0052,Engineering,Relocation,Female,Consultant,1
E003491,Shawn,Kelly,Shawn Kelly,15/04/2023,7/1/1967,58,East Jessicachester,22/10/2025,98000,M0064,Operations,Better Opportunity,Other,Executive,3
E003492,Patricia,Knight,Patricia Knight,27/02/2023,8/1/1992,,South Maria,5/7/2025,40554,M0059,Sales,Health Issues,Male,Analyst,5
E003493,Rhonda,Shah,Rhonda Shah,23/12/2023,31/10/1996,28,Port Catherine,22/04/2024,75000,M0063,Finance,Terminated,Other,Executive,1
E003494,Jennifer,Jennings,Jennifer Jennings,30/10/2024,20/10/2000,24,South Daltonmouth,20/11/2025,36836,M0108,Engineering,Relocation,Female,Engineer,3
E003495,Paul,Wood,Paul Wood,9/3/2023,7/6/1995,29,Courtneyton,7/2/2025,119640,M0092,Operations,Terminated,Male,Manager,3
E001129,Ashley,Hartman,Ashley Hartman,16/01/2024,11/7/1966,58,West Williamside,13/09/2025,164745,M0088,IT,Health Issues,Female,Analyst,3
E003497,Andrew,Matthews,Andrew Matthews,19/07/2021,6/8/1993,31,Garciastad,14/01/2025,136665,M0074,Sales,Retired,Male,Manager,3
E003498,Catherine,Garcia,Catherine Garcia,3/1/2022,27/08/1975,49,Joshuaview,14/01/2023,61141,M0104,Sales,Terminated,Other,Executive,1
E003499,Lauren,Key,Lauren Key,15/01/2021,9/4/1967,57,Munozberg,17/11/2023,31941,M0045,Marketing,Relocation,Female,Engineer,1
E003500,Donna,Reed,Donna Reed,26/09/2022,29/11/1982,42,Samuelborough,20/03/2025,185285,M0078,,Terminated,Other,Engineer,5
E003501,Faith,Bean,Faith Bean,28/06/2022,25/01/1984,40,East Christopher,14/06/2023,52900,M0041,Engineering,Relocation,Male,Analyst,3
E003502,Steven,Willis,Steven Willis,17/06/2023,31/03/1989,35,Juanmouth,19/11/2024,98000,M0028,Engineering,Retired,Other,Engineer,1
E003503,Lynn,Stevens,Lynn Stevens,14/10/2021,12/2/1996,28,Avilabury,8/8/2025,41108,M0033,engineering,Relocation,Male,Manager,4
E003504,Danielle,Brown,Danielle Brown,18/03/2021,14/04/2002,22,Caitlynfort,29/12/2021,164000,M0064,Engineering,Better Opportunity,Female,Manager,3
E003505,Cassandra,Jones,Cassandra Jones,28/02/2022,2/5/1981,43,East Christine,29/09/2023,41962,M0084,Sales,Resigned,Other,Engineer,1
E003506,Jesse,Scott,Jesse Scott,17/05/2022,22/10/1986,38,New Suzanne,17/11/2022,121208,M0025,Finance,Health Issues,Male,Engineer,2
E003507,Mark,Morgan,Mark Morgan,10/6/2023,20/03/1993,31,New Debbie,3/1/2024,77202,M0040,IT,Terminated,Male,Consultant,1
